,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),kfold
27,stroke_severity_arrival,27.0,26.212508893497287,151.4222717127809,166.64286746152678,176.45782225757955,200.58649013039656,161.7225209924969,22.585448460484994,450,0
28,stroke_severity_arrival,28.0,75.54567240105011,158.7864454187406,177.76000033343212,187.4283276345022,211.47535131929442,170.25036030265682,24.85445644080624,390,0
29,stroke_severity_arrival,29.0,107.58614406670443,168.90859472931828,181.92365804981907,192.67741261264075,215.70548298647628,178.3220859526939,20.77375514760089,235,0
30,stroke_severity_arrival,30.0,102.87007836165839,172.6512015515845,188.28720008552074,200.55786952656229,234.146088748537,186.03112571048302,22.225974125133895,220,0
31,stroke_severity_arrival,31.0,122.27197700775228,167.50292614363133,182.06156286196784,193.70912278405856,223.16321799413302,179.4813572372991,19.52604316238492,165,0
32,stroke_severity_arrival,32.0,84.7589278520085,166.14152874327266,182.78340969291514,196.75505797502584,223.5331042407453,178.2441921945606,26.203603215425602,150,0
33,stroke_severity_arrival,33.0,77.36443113193148,191.70793004966808,207.54258850404062,221.9088537102402,252.4930975398235,200.93571191320942,32.55117851406721,110,0
34,stroke_severity_arrival,34.0,113.72509901725687,187.6170716913929,204.8022224949766,221.14718625489155,259.4276444966439,201.36323365206005,26.98700719358997,80,0
35,stroke_severity_arrival,35.0,104.99807776072062,196.3591673190752,212.3084000245994,226.2949935215106,253.8755351672787,207.0641002595073,25.06592845751141,65,0
36,stroke_severity_arrival,36.0,114.61709542933852,201.47242002760294,212.35894187187313,233.02305745066144,255.31958467880264,212.8001245116443,23.766795459026465,65,0
37,stroke_severity_arrival,37.0,91.23919547108002,199.09625252109254,217.8221716227522,236.34750671304994,266.6444077957701,210.05277320661807,34.97354950810303,45,0
38,stroke_severity_arrival,38.0,96.04141487005633,203.20406502176542,218.0487654974591,229.0012880954426,244.706583831287,211.99364555824243,27.441379410264656,45,0
39,stroke_severity_arrival,39.0,178.0628984888457,202.66325696396177,219.8956286615785,237.86899016767273,244.94029000084848,218.68396271116785,20.268428684047368,25,0
40,stroke_severity_arrival,40.0,107.98473633353598,225.5756107713934,250.0365977068059,259.3282881772425,280.5627240273729,240.63210326197319,28.32131257030917,65,0
41,stroke_severity_arrival,41.0,136.19704259891995,171.32670376564494,188.15735867139418,208.97205783943878,240.12354431908577,186.90469563910028,24.51723726178636,25,0
42,stroke_severity_arrival,42.0,113.9136376367975,205.26740046276478,220.4543222183222,234.92066068491664,270.1685414588638,215.94739723600543,29.89958572228295,100,0
43,age,0-60,-129.06634901581333,-33.14009592924267,-26.97769024698995,-23.137245121765883,36.5417870911397,-30.266179119257107,12.03331380791135,12085,0
44,age,60-80,-73.35351759240031,-15.17035688544158,-7.886020429925993,-0.6385569873230998,40.285022666989825,-8.416404584133163,10.665614349933382,34090,0
45,age,80+,-18.430721904980018,12.606728709544987,23.952625496089457,43.503988627707585,212.70344588028266,30.09853529698145,22.84670467930812,31210,0
46,prior_disability,0.0,-43.364102402180436,-15.828680465780199,-14.183546943925322,-12.47882116034627,18.42221985306009,-14.27976294651503,2.9605313126553208,39065,0
47,prior_disability,1.0,-29.52887219295488,-7.578046281248098,-5.894715051697567,-4.169039105372503,21.410255336221308,-5.675991186424402,3.1687944988495476,13805,0
48,prior_disability,2.0,-20.600141830071806,5.503764201123268,8.0034190631425,10.963882060712203,37.77984624372795,8.441166186170882,4.918595528571245,8695,0
49,prior_disability,3.0,-2.097125576334074,23.423077750913798,27.099834404420108,30.527989565059542,102.81639705809765,27.2164785749933,6.247739833181307,9810,0
50,prior_disability,4.0,-12.133227035794407,40.14727208131022,46.3046635144949,51.264853239934894,102.30766935601831,45.517793417571845,9.661708517629762,4800,0
51,prior_disability,5.0,-17.24843888966483,58.708047431217274,68.4122751362063,80.93785308998544,174.67857700025198,70.11729189133231,18.922035309904384,1200,0
52,infarction,0.0,-8.914786256505176,20.40379784811288,28.160610606996343,37.382894136775285,83.08747925369069,29.406052106851288,11.094588061138795,9630,0
53,infarction,1.0,-11.768377904854715,-4.278348509334028,-3.016802925681695,-2.137631441242993,2.62221492507495,-3.3091820421225684,1.514611633158973,67755,0
54,any_afib_diagnosis,0.0,-23.865086275301874,-4.674612101386301,-3.759155850140378,-3.0039475962985307,8.587379032243042,-3.956672385225024,1.5911140277080074,58660,0
55,any_afib_diagnosis,1.0,-21.687645900547505,7.081418139804154,9.232551619336009,11.665937130115926,34.97559922620654,9.52851711930726,3.8865145200781,18725,0
56,precise_onset_known,0.0,-33.00219770299271,1.9742005749419331,2.581467484431341,3.4393157126614824,25.644657215476037,2.8181033486726945,1.655673644029224,52680,0
57,precise_onset_known,1.0,-41.056189877390864,-5.8539922762196515,-4.5196101200953125,-3.474435514928773,29.19841027036309,-4.87340294238701,2.778291631636174,24705,0
58,diabetes,0.0,-18.86752252679318,-1.8824354421999305,-0.9238824247382581,-0.5458722310140729,13.364485241398215,-1.3493130815739407,1.5419743550519962,59650,0
59,diabetes,1.0,-29.981276253387332,3.5511328892223535,4.559999617878348,7.1362710194289685,49.866830127499995,5.7004327314003245,4.24750739956137,17735,0
60,IMD_2019_QUINTILES,1.0,-64.69451036371291,0.6920589105412365,2.2303877207124607,3.5564115255535578,34.316556786838916,1.9746036925065473,3.451029645960608,15660,0
61,IMD_2019_QUINTILES,2.0,-26.350560878184623,0.7110012659756467,1.5424423042684792,2.4697989730723204,55.3921138122119,1.5405233409364911,2.2494696535322896,15330,0
62,IMD_2019_QUINTILES,3.0,-28.80301292324439,-0.9750424988009035,-0.41320560113526883,0.11937354928813874,19.07598607945256,-0.3909593042177715,1.5170104231720594,15880,0
63,IMD_2019_QUINTILES,4.0,-22.072070211973042,-0.579290325450711,-0.10867424031719566,0.49069310511695224,14.9475821960764,0.05757300379466916,1.5086064178609286,15715,0
64,IMD_2019_QUINTILES,5.0,-25.322651429902763,-2.030939434040338,-0.9994108858145774,0.19746324023930356,38.53837415894493,-0.7808018630111381,2.7787053928909473,14805,0
65,stroke_severity_arrival,0.0,-60.35913275604136,-26.3728037062753,-23.841984912669286,-18.636725025638007,20.9998759993352,-22.918241035713955,6.0069777541567895,7345,1
66,stroke_severity_arrival,1.0,-68.8646497558523,-39.277806151146066,-34.95941356440075,-28.773293809685857,-5.686385066220537,-34.63823393258668,7.189724954841958,7725,1
67,stroke_severity_arrival,2.0,-74.37038273188286,-35.0646286412119,-31.913459990313278,-26.77227178717032,6.955247824583203,-31.244797754995403,6.043311039284365,9495,1
68,stroke_severity_arrival,3.0,-50.58889384416863,-26.373100207482928,-23.68305486372672,-18.45629838214838,41.37489815482404,-21.604990660053705,7.792834509823475,8170,1
69,stroke_severity_arrival,4.0,-61.84177294796333,-29.18552530693356,-26.57568505521864,-22.754387709537987,19.032699966910297,-26.371124938012652,5.295133970938566,6475,1
70,stroke_severity_arrival,5.0,-55.03366388773546,-25.35877562140813,-23.43318061253056,-20.31690930538811,-0.958711025947705,-23.154302976355993,4.256645369466945,5045,1
71,stroke_severity_arrival,6.0,-41.141196218254045,-20.044204387087376,-18.003761959811673,-15.509887323968577,7.836602639509365,-17.79305672579793,3.6735980736761706,4250,1
72,stroke_severity_arrival,7.0,-76.83563899833709,-12.84467226035893,-10.25623682860285,-8.212782944971696,22.7915072620986,-10.625448581968328,4.740193771053284,3135,1
73,stroke_severity_arrival,8.0,-66.70189189422875,-7.6808449540869335,-5.592713607891929,-3.243054715041071,30.480890675112605,-5.352410253569832,4.745242801233254,2655,1
74,stroke_severity_arrival,9.0,-39.91988573918119,-0.5294761430553626,2.6366168916271997,6.358108647773042,62.046685662502426,3.280485140244948,6.20474650895074,2090,1
75,stroke_severity_arrival,10.0,-38.41613909430336,5.759556985988747,10.002486339071766,14.881919661205028,52.525174556034614,10.646567241300694,7.957736779248736,1830,1
76,stroke_severity_arrival,11.0,-25.641286547863857,10.376143908281811,15.123838485861198,20.86959085270297,43.239171564076095,15.486804199534111,8.442189355008946,1725,1
77,stroke_severity_arrival,12.0,-24.543007563557477,13.157647401751019,22.410497986474077,29.404599085643422,57.83945191109553,21.609302100180635,10.954869271301806,1475,1
78,stroke_severity_arrival,13.0,-24.264682174259796,25.97843546271324,33.07612295254599,40.24652709540911,79.53812466547825,33.41563509923749,11.19644298816242,1370,1
79,stroke_severity_arrival,14.0,-11.177543861987068,36.64482262534089,47.75085699037649,54.8700801325636,86.52423221851699,45.61094554947466,12.666478766843012,1245,1
80,stroke_severity_arrival,15.0,-14.826755955377594,39.50594011894427,51.176171025065706,60.584090023755564,92.7657618563436,50.37256704239018,13.672738894486914,1170,1
81,stroke_severity_arrival,16.0,-25.996172014204785,43.572753512167836,59.537417825376615,68.90654150175163,113.77861610293388,56.115494038546,17.064684011035745,1115,1
82,stroke_severity_arrival,17.0,0.7293466894421726,51.99118373841047,69.43828604616225,79.29184276617133,113.3435550846532,65.63246229318845,18.06674112960999,1170,1
83,stroke_severity_arrival,18.0,-20.053143160091714,64.92768137153239,81.61231936221942,91.15004611054435,116.9148658660613,77.13196156575803,19.43128058577153,1160,1
84,stroke_severity_arrival,19.0,11.906613438725472,71.2260871832911,87.50162684127223,98.5535565838695,140.1748899438372,84.4449064704294,19.96501535385271,1085,1
85,stroke_severity_arrival,20.0,8.460601570969448,86.16821489695926,105.28854656531476,114.8403045446612,147.96937050698324,99.75279371862966,20.524203123267664,1030,1
86,stroke_severity_arrival,21.0,44.50695054223761,97.46057268751785,116.2945735602919,125.70853697938844,155.6910710813105,110.64079703730823,20.87049633345972,930,1
87,stroke_severity_arrival,22.0,30.228894596220925,98.8025663265679,117.38762296624482,127.91481197835877,145.1437377927918,111.73035118452012,21.465252206574608,825,1
88,stroke_severity_arrival,23.0,9.756500491136684,106.98491913725854,123.5445882547996,133.62505246927728,156.74519735527224,118.67110457790811,20.407248731380996,785,1
89,stroke_severity_arrival,24.0,63.13738967788406,123.4860211273376,139.6690655677393,151.8487490313733,178.00174123250414,135.42117354047042,21.674146344342667,735,1
90,stroke_severity_arrival,25.0,54.90295990959741,122.14205642732792,139.08414724907837,150.21117694360203,171.66027723425998,133.7245511363511,22.205555417047492,650,1
91,stroke_severity_arrival,26.0,60.297938898187134,134.46919143505394,148.64143915035763,157.89283568859332,187.309075327795,144.22439585442572,20.725129588125434,545,1
92,stroke_severity_arrival,27.0,63.81205091452226,147.63384951155632,160.71054358104243,170.15707516252994,195.95950099251698,156.2685177307297,21.13076680438387,445,1
93,stroke_severity_arrival,28.0,72.48493249259889,152.73637757761404,166.7596955065336,174.40710095908491,202.7311529972311,162.21903888920693,18.897225558163537,340,1
94,stroke_severity_arrival,29.0,97.0703976991307,164.920427885931,180.53030248895288,191.2719014966395,223.05317065588665,175.57317118370472,24.13593998726016,275,1
95,stroke_severity_arrival,30.0,92.38227858398109,165.30184351188365,180.75581207496347,194.0789974300319,221.3086980124656,177.19055091411286,24.226943659162334,245,1
96,stroke_severity_arrival,31.0,91.62142596213147,168.96513063689693,181.8353535246849,190.95457209547982,222.04952497218736,178.17341052463937,21.340956505463,155,1
97,stroke_severity_arrival,32.0,96.61265369877219,163.35404879384674,177.45002667933701,192.01370249361264,217.78401858917437,174.39971332859358,23.904167359831714,125,1
98,stroke_severity_arrival,33.0,94.20176502483896,176.5931242922973,199.07393070966006,214.90455892541445,254.98594234940595,195.9990560102444,28.674177249670564,70,1
99,stroke_severity_arrival,34.0,101.58211599637754,192.37179015551695,202.07301425370622,214.90205907962286,245.36544845912604,201.76357683873957,20.442192935859357,80,1
100,stroke_severity_arrival,35.0,124.25701087650843,184.1582465129625,196.68514157369734,211.90187900030986,274.77448099442756,195.68785614932904,24.818436359456875,75,1
101,stroke_severity_arrival,36.0,183.3155735727679,196.33421335954918,210.24429520028644,220.34038776195143,253.42092378938338,209.60665118549807,16.24499785608223,45,1
102,stroke_severity_arrival,37.0,100.67591550790705,194.08834243249032,206.68249405189883,224.7265628928575,249.67120537948796,205.42250791137835,27.98650016290483,50,1
103,stroke_severity_arrival,38.0,78.03337752278894,182.6367122022866,206.8238853948959,219.54925884475583,244.70779661862179,197.09568521998773,35.466218936416595,40,1
104,stroke_severity_arrival,39.0,114.17619494470767,179.12444806771236,205.08107570915018,227.8504736156459,262.7271448332211,201.88774811568422,33.63866084950527,30,1
105,stroke_severity_arrival,40.0,118.8920414210856,209.99093641511746,230.07012932121754,244.75731160153168,282.8854064739286,226.0182321259436,31.481910180246192,65,1
106,stroke_severity_arrival,41.0,83.86852681568824,169.4796759378491,209.71986903306097,225.97066094304085,246.26380152958444,194.4120025447725,44.94701658099671,15,1
107,stroke_severity_arrival,42.0,105.30445738391951,188.32562890085973,212.57601929257157,229.58854220781475,253.06701112006792,205.82267302300167,30.685135420022046,95,1
108,age,0-60,-139.9245433291234,-38.19752563001123,-31.224792503733187,-27.05487313821912,53.2449843500508,-34.591655642279406,12.506599463142994,12110,1
109,age,60-80,-108.5344273194112,-18.644205782888456,-10.758503554959315,-4.128983491058461,38.61879607462324,-11.579238568487883,10.652145457407514,33850,1
110,age,80+,-18.702214775327594,10.863964583284687,22.390573434634135,40.83626077913446,178.17337507961318,28.025150598978556,22.524247303546733,31420,1
111,prior_disability,0.0,-43.32111878171563,-15.02938383395318,-13.480278079747222,-11.817478273878805,26.29508687024936,-13.550180692051022,2.989474691362465,39125,1
112,prior_disability,1.0,-48.31960254394449,-6.726447669649497,-4.621445636991411,-2.7648503341246395,31.81567511273548,-4.516312602306315,3.5064869661644327,13765,1
113,prior_disability,2.0,-21.18474786536768,5.882930154390633,8.07183446041774,10.554792719171383,54.33690626418218,8.61017069463186,5.075606827053837,8735,1
114,prior_disability,3.0,-21.775705370353535,23.4268574544508,26.95508275887463,30.618253074467646,77.61180690275505,27.08015452716801,6.180363539308059,9665,1
115,prior_disability,4.0,-19.72956815183163,39.82002683864906,46.5521872555837,51.719312266595665,108.01894737459719,45.42656094768087,9.589960771485826,4795,1
116,prior_disability,5.0,8.928221777724103,55.183765143328344,64.66816862261854,75.13882103164681,136.03283348354978,66.80070813408379,18.704924155718153,1295,1
117,infarction,0.0,-43.33077278090641,21.013420686265455,28.381834620162845,37.491017637583425,81.70715448714793,29.80916054289175,11.19349028134283,9465,1
118,infarction,1.0,-7.306166258268059,-2.6399863763153553,-1.8590789933130145,-1.2973146237712354,3.781791279502213,-2.0320030986738336,0.9502344064037781,67915,1
119,any_afib_diagnosis,0.0,-20.326821220852434,-4.167150431424379,-3.2746662599407137,-2.5958203026652336,15.24450417395681,-3.481637735615264,1.4070516450880863,58595,1
120,any_afib_diagnosis,1.0,-45.739192064888776,7.145940558547154,9.35384236348793,11.971843056064099,60.33032737275585,9.652044314990764,4.0563249964054995,18785,1
121,precise_onset_known,0.0,-10.490325758978724,0.9981511236727237,1.3903858182579278,1.9894927099626512,20.015471982620657,1.5766919880964398,1.010863517824053,52530,1
122,precise_onset_known,1.0,-42.044587832000104,-6.901419650972821,-5.25508370436728,-3.9439299510605634,16.53639065913856,-5.745788598653291,3.06699100827207,24850,1
123,diabetes,0.0,-18.00043576877564,-2.343507384508848,-1.5013579394668342,-1.0712213181704282,11.321092482283712,-1.8384429958540098,1.3762932369239924,59870,1
124,diabetes,1.0,-29.054779913984238,2.8900783893465998,4.363392274342477,6.805794763155282,53.65737574659288,5.247657231396436,4.378815419496671,17515,1
125,IMD_2019_QUINTILES,1.0,-57.176177069954576,0.04978415592573583,1.1867139897309245,2.26988419723697,26.848406173475087,1.0338730726571008,2.7428320582129304,15660,1
126,IMD_2019_QUINTILES,2.0,-16.314956592805682,0.09800603744573891,0.6370870970189572,1.3554697463149203,27.187476243786513,0.7812103033051566,1.7493550610886206,15270,1
127,IMD_2019_QUINTILES,3.0,-26.897596912942827,-1.7308181506767868,-0.8999923063255847,-0.16453378980979325,24.12905797271058,-0.9118468269708953,1.7497571278890378,15960,1
128,IMD_2019_QUINTILES,4.0,-32.53171938654035,-1.6521743573388084,-0.6984563162922859,0.1421835857257247,29.566795890461652,-0.6959471548082962,2.346422802869217,15710,1
129,IMD_2019_QUINTILES,5.0,-44.429635671037246,-3.826948971587699,-2.199704651371576,-0.5809486034035217,47.893781432667744,-2.0846878768351917,3.7948521201140037,14785,1
130,stroke_severity_arrival,0.0,-57.31440262851305,-35.583542284741995,-32.27259537334554,-27.24334287725389,51.338079819027335,-31.590051090833917,6.722686363724705,7370,2
131,stroke_severity_arrival,1.0,-73.82023657172918,-46.832115020467896,-41.672791485805064,-36.12222706923727,5.779016177887097,-41.606169019681815,7.503564832894558,7550,2
132,stroke_severity_arrival,2.0,-77.53330519272015,-43.66727803169982,-39.31072743465192,-34.32836538001196,11.398467220328747,-38.82271241177005,6.869604134305966,9500,2
133,stroke_severity_arrival,3.0,-79.85664051542058,-33.50456714050844,-29.91156048665289,-24.349114591914695,26.082358923722058,-28.06015509235502,8.453422601607736,8145,2
134,stroke_severity_arrival,4.0,-78.41896191237494,-38.82745569017716,-34.81028484984766,-30.63163541597314,-6.63387858690694,-34.78766619487616,6.327590424698283,6590,2
135,stroke_severity_arrival,5.0,-53.06074997085147,-33.078411607763265,-30.132735938495024,-26.648433511159382,1.1717981848306953,-29.973884908492973,5.114068207228638,5165,2
136,stroke_severity_arrival,6.0,-73.47253489682451,-27.52216894574463,-25.427955990210176,-22.50827484182548,7.810039240531624,-24.9010755297591,4.372768175504368,4405,2
137,stroke_severity_arrival,7.0,-49.01174335962161,-18.947864190749826,-16.731466081775725,-14.289901720769704,14.374523564269767,-16.484168127171348,4.343782020418091,3210,2
138,stroke_severity_arrival,8.0,-74.96903832672164,-14.40026445846539,-12.079624475613237,-9.573867216790095,23.943217587796973,-11.817815648606155,4.842389262303177,2665,2
139,stroke_severity_arrival,9.0,-63.04087470624596,-7.847940773367882,-5.347114940620958,-2.7517191396839915,33.88598890000023,-5.091624036407488,5.861126148489269,2205,2
140,stroke_severity_arrival,10.0,-32.118635739982125,-0.9564283454418182,2.5849913634359836,8.063463544808329,32.99444664974697,3.6696976890493915,7.183709111444034,1875,2
141,stroke_severity_arrival,11.0,-51.35773151058704,3.435184858813882,8.212457029689103,15.678194119511172,69.43813341904432,9.561366721471622,9.32155153388248,1640,2
142,stroke_severity_arrival,12.0,-37.032006541574376,7.9197962842788545,16.23197885030415,23.217315040237736,65.59418864753097,15.841627868140355,11.587101641659876,1380,2
143,stroke_severity_arrival,13.0,-19.954779091048987,17.943494704794137,25.026025029802696,31.862440896946936,69.42846541539765,24.880093686072353,10.639193105794995,1315,2
144,stroke_severity_arrival,14.0,-35.40908237380907,27.54576931652613,38.688617789093406,46.753148906538264,74.67183049852028,37.64819312395622,13.193904489590803,1275,2
145,stroke_severity_arrival,15.0,-6.5695318629220125,35.45330127437832,46.36832654218655,54.93334886331577,86.4420166035369,45.05797538259356,13.86051201394623,1210,2
146,stroke_severity_arrival,16.0,-5.710209018979222,39.80008699684869,54.232924809195104,62.81840671387036,102.69544245976955,51.167774172418575,16.711786670248827,1105,2
147,stroke_severity_arrival,17.0,-18.22617979157716,46.686706018811094,63.095307881729674,72.51242426893208,107.00627972697839,60.0532160100337,17.576316657439968,1200,2
148,stroke_severity_arrival,18.0,-1.8735073957405985,60.948280921757686,75.87236438266933,85.80351561156567,116.83992741425521,72.36202775062945,18.44941395184495,1045,2
149,stroke_severity_arrival,19.0,3.747282899953425,68.11826677722857,83.81474178763106,93.42863247307483,124.55755380313843,80.32238413652473,17.802575341605873,1025,2
150,stroke_severity_arrival,20.0,15.133822117485106,77.27479829329066,96.58197198215872,105.79736102672294,128.74352177560328,90.86790315900225,19.901162363167952,945,2
151,stroke_severity_arrival,21.0,7.940329165756703,88.44139657497406,107.9465520913247,117.42072651833296,141.59643289836123,101.92983390247346,20.878930922883246,915,2
152,stroke_severity_arrival,22.0,23.21006967129186,95.45532472402556,111.81681306496728,120.58009771755198,146.91180666215718,106.70209794639074,19.351231566670585,840,2
153,stroke_severity_arrival,23.0,39.123394052423535,102.35930070475443,116.19382148685865,125.37822344737826,157.36284403419123,111.71051129305475,19.111514401989616,770,2
154,stroke_severity_arrival,24.0,39.943268323075024,108.64555122901803,128.6944610335538,140.06983390873995,170.91926404221914,122.87310743214749,22.75838709262463,660,2
155,stroke_severity_arrival,25.0,18.004932665685192,115.81736003272701,131.18016626456753,143.4132435029,168.3624508552719,126.6132860225623,23.250045444891857,635,2
156,stroke_severity_arrival,26.0,36.514102112352845,126.78336238482967,140.62401847850532,150.84714546885343,182.04283963479102,136.63658036237447,20.982887768464067,575,2
157,stroke_severity_arrival,27.0,57.93712346930988,141.04249084861019,153.68626630932093,162.99419666448608,189.79369772923178,150.25822542651994,19.302369683030935,445,2
158,stroke_severity_arrival,28.0,85.19713264479302,147.0197483582748,161.31169661094435,170.09124001179356,199.7282003256865,157.04819223265937,19.76304767140503,340,2
159,stroke_severity_arrival,29.0,94.98477574395947,148.23380143873163,160.32127015348058,172.07599748432636,196.77160300130024,159.17410326688488,17.23162451810822,245,2
160,stroke_severity_arrival,30.0,85.41087455892004,163.58252803445095,174.90355516736395,184.58027405327186,212.5622637089249,172.41666661458413,20.488538118875237,220,2
161,stroke_severity_arrival,31.0,126.76432368241716,165.8124763608817,178.85634256305173,189.5104114989657,224.1278725979291,177.94091862116906,17.762676974523526,145,2
162,stroke_severity_arrival,32.0,77.83986261491664,157.87095080636442,177.68640385811682,187.1147502932418,209.03585601210594,171.65260558351625,22.95167382847665,160,2
163,stroke_severity_arrival,33.0,51.02248666663654,178.04946172716097,192.9386869898904,205.04205664331093,228.33011886309833,187.5159935947163,26.326377762078202,120,2
164,stroke_severity_arrival,34.0,131.14760608825833,188.0037675464526,196.52500027933158,210.37497062927113,238.04787045979873,197.24345059962994,20.445336073523904,75,2
165,stroke_severity_arrival,35.0,108.6630608307384,181.4722554644523,191.75813127267173,211.9209970141435,243.67622932586818,192.25608963399856,25.52304588381569,65,2
166,stroke_severity_arrival,36.0,93.37121948840097,196.20481656826567,211.8835607611574,221.15562582143116,257.53055935485287,204.65128746016808,27.836615500605458,45,2
167,stroke_severity_arrival,37.0,110.90957732744515,180.6133320945874,195.6435974160349,214.65767451358028,270.40100410533137,193.59554986925184,31.212423601603582,50,2
168,stroke_severity_arrival,38.0,83.447274496397,178.1797269029147,188.0251853222912,204.1317897270317,221.48201116898096,187.15609842418505,23.527024504427906,60,2
169,stroke_severity_arrival,39.0,140.3111714664474,185.19578524073353,199.98687962174415,202.97106174284127,221.0306358356122,193.7401126268053,18.372420764257654,20,2
170,stroke_severity_arrival,40.0,128.28354069086723,208.38612128117123,226.99797696088442,241.35072704986203,283.1413881418202,222.62260669356198,28.84510831662821,75,2
171,stroke_severity_arrival,41.0,122.17220251644962,150.89518296982627,162.0697745918203,171.44673205192666,237.50376519329845,165.13075910292068,28.45589471126391,15,2
172,stroke_severity_arrival,42.0,146.9125583728496,200.7438465858996,217.17870536455885,236.85858659364283,267.1627689238638,217.56380167715574,24.085128070165837,95,2
173,age,0-60,-150.10186799996532,-36.66965063648764,-30.65455369716976,-26.698588432646357,34.564785030810164,-33.69387918254,12.089467999388466,11995,2
174,age,60-80,-90.87898759834003,-17.225958743072113,-9.42677598696202,-2.8264903031499125,29.264390126541258,-10.21174258931658,10.419297452340404,34230,2
175,age,80+,-25.700258949375712,12.08863985164091,23.187595332781783,42.634898823564875,166.3216769273393,29.53679611043776,22.86460844635274,31155,2
